Serial Number,Gender,Age Action,Exp Action,SUP-Gender,SUP-Age Action,SUP-Exp Action,Re-Entry,MPT,Ed Allowance,House Loan,Resign
A360,0,42.03013699,19.18082192,1,52.70410959,24.9369863,0,1,0,0,1
A361,0,44.11506849,19.85205479,2,34.52876712,10.09315068,0,0,0,0,1
A362,0,59.1260274,36.35890411,0,0,0,0,1,0,1,0
A363,0,51.69863014,20.43287671,1,38.77534247,14.09315068,0,1,0,0,1
A364,0,48.11780822,20.6,0,0,0,0,1,0,0,1
A365,0,60.12328767,33.27123288,1,59.7890411,32.85205479,0,1,0,0,0
A366,0,60.12328767,17.59726027,1,34.85479452,6.835616438,0,0,0,0,0
A367,0,57.28767123,34.85753425,1,51.78356164,23.84931507,0,1,0,1,0
A368,0,53.86849315,30.10410959,1,44.11506849,18.17808219,0,1,0,0,1
A369,0,59.70958904,36.69315068,2,35.02191781,8.421917808,0,1,0,0,0
A370,0,60.12328767,34.02191781,2,39.19178082,10.08767123,0,1,0,1,0
A371,0,60.1260274,29.9369863,1,51.95342466,29.9369863,0,0,0,0,0
A372,0,58.70958904,36.69315068,1,57.28767123,32.18630137,0,1,0,0,0
A373,0,51.03287671,26.43561644,0,0,0,0,1,0,1,0
A374,0,52.28493151,17.17808219,0,0,0,0,0,0,0,0
A375,1,49.86575342,23.09863014,0,0,0,0,1,0,0,1
A376,1,60.1260274,34.94246575,0,0,0,0,1,0,1,0
A377,0,51.95068493,22.26575342,0,0,0,0,0,0,1,0
A378,0,60.1260274,31.5260274,1,59.79452055,35.8630137,0,0,0,1,0
A379,0,57.12054795,36.5260274,1,46.36438356,25.68493151,0,0,0,1,0
A380,0,58.79178082,21.51780822,1,52.03561644,16.34520548,0,0,0,0,0
A381,0,60.1260274,34.94246575,1,47.44657534,26.10410959,0,0,0,0,0
A382,0,60.1260274,34.10684932,1,35.52054795,11.00547945,0,0,0,0,0
A383,0,49.28219178,18.0109589,1,30.76712329,9.17260274,0,0,0,0,0
A384,0,39.02465753,18.0109589,1,30.76712329,9.17260274,0,0,0,0,0
A385,0,49.44383562,18.0109589,1,47.44383562,27.84931507,0,0,0,0,0
A386,0,55.45479452,26.18630137,1,50.95068493,26.35342466,0,0,0,0,0
A387,0,54.20821918,23.10136986,1,40.27945205,12.34520548,0,1,0,1,0
A388,0,55.12328767,27.18630137,0,0,0,0,1,0,1,0
A389,0,48.45205479,19.84657534,1,49.11780822,22.93150685,0,0,0,0,1
A390,1,52.20273973,19.92876712,0,0,0,0,1,0,0,1
A391,0,60.1260274,33.1890411,0,0,0,0,1,0,0,0
A392,0,60.12328767,30.76986301,0,0,0,0,1,0,1,0
A393,0,47.69589041,17.75890411,1,30.76712329,9.17260274,0,0,0,0,0
A394,0,60.12054795,22.34520548,1,42.44383562,18.67945205,0,0,0,0,0
A395,0,56.03835616,33.60273973,0,0,0,0,1,0,0,0
A396,0,43.35890411,18.42465753,1,38.52328767,1.917808219,0,1,0,0,0
A397,0,42.77534247,18.26027397,1,38.60547945,2,0,1,0,0,0
A398,0,45.78356164,22.93424658,0,0,0,0,1,0,0,1
A399,1,53.61917808,23.01643836,1,35.35616438,10.25479452,0,0,0,0,0
A400,0,59.29315068,24.76438356,0,0,0,0,1,0,1,0
A401,0,48.8630137,16.42191781,0,0,0,0,0,0,0,0
A402,0,44.69315068,16.42191781,0,0,0,0,0,0,0,0
A403,1,60.1260274,33.94520548,0,0,0,0,1,0,1,0
A404,0,55.87123288,23.51780822,1,46.69589041,11.26027397,0,1,0,0,0
A405,0,60.12328767,33.10410959,0,0,0,0,1,0,1,0
A406,0,53.62191781,28.77260274,1,37.8630137,17.76438356,0,1,0,0,1
A407,1,55.61917808,28.18630137,0,0,0,0,1,0,0,0
A408,1,41.94246575,15.72328767,0,0,0,0,1,0,0,0
A409,0,60.12328767,18.67671233,1,42.28219178,19.43287671,0,1,0,0,0
A410,0,48.27945205,23.10136986,1,57.12328767,14.92876712,0,1,0,0,0
A411,0,42.36164384,17.26027397,1,38.60547945,2,0,1,0,0,0
A412,0,39.52328767,17.0109589,1,34.27123288,5.832876712,0,1,0,0,0
A413,0,55.20273973,28.69041096,0,0,0,0,1,0,0,0
A414,0,60.1260274,34.19178082,1,49.11780822,28.27123288,0,1,0,1,0
A415,0,60.12328767,34.35616438,1,50.36712329,27.68767123,0,1,0,0,0
A416,0,54.12054795,14.59178082,0,0,0,0,0,0,0,0
A417,0,59.20273973,16.50958904,1,33.43835616,7.334246575,0,0,0,0,0
A418,0,50.2,18.59452055,1,35.60547945,7.753424658,0,0,0,0,1
A419,0,60.04109589,15.17808219,1,35.52876712,8.005479452,0,0,0,0,0
A420,0,61.12054795,17.09041096,1,41.69589041,18.84657534,0,1,0,0,0
A421,0,55.87123288,28.27123288,0,0,0,0,0,0,1,0
A422,0,53.78356164,27.51506849,0,0,0,0,1,0,1,0
A423,1,60.1260274,22.18356164,0,0,0,0,1,0,0,0
A424,0,46.78082192,24.09589041,2,38.10410959,16.67945205,0,0,0,0,0
A425,0,56.03835616,30.52328767,1,56.20821918,33.44109589,0,1,0,0,0
A426,0,60.11780822,26.93150685,2,40.44109589,17.25753425,0,0,0,0,0
A427,0,50.95890411,21.76986301,1,58.63013699,24.10136986,0,1,0,0,1
A428,0,42.70136986,17.68219178,1,36.27671233,12.51232877,0,1,0,0,1
A429,0,55.95068493,33.69041096,1,44.61369863,17.42739726,0,1,0,1,0
A430,0,58.62191781,33.1890411,1,59.1260274,36.35890411,0,0,0,1,0
A431,0,48.86849315,24.26849315,0,0,0,0,1,0,1,0
A432,0,60.1260274,27.60273973,2,41.94246575,20.51780822,0,0,0,1,0
A433,1,44.28219178,23.6,0,0,0,0,1,0,1,1
A434,0,46.8630137,19.92876712,0,0,0,0,1,0,1,0
A435,0,55.29041096,31.85479452,1,58.62191781,35.19178082,0,1,0,1,0
A436,1,60.12328767,29.18630137,1,43.44931507,4.665753425,0,1,0,0,0
A437,0,51.03561644,17.43013699,1,46.5369863,10.59452055,0,1,0,0,1
A438,1,56.70410959,25.59726027,0,0,0,0,1,0,1,0
A439,0,54.28493151,31.60273973,1,43.11506849,23.01643836,0,1,0,1,1
A440,0,48.61369863,24.84657534,1,47.52876712,24.84657534,0,0,0,1,0
A441,0,60.1260274,32.60273973,0,0,0,0,1,0,1,0
A442,0,60.12328767,28.10136986,2,46.2,20.76438356,0,1,0,1,0
A443,0,52.20547945,20.43287671,1,45.5369863,14.09589041,0,0,0,0,0
A444,0,47.61369863,14.75616438,1,30.76712329,9.17260274,0,0,0,0,0
A445,1,51.78356164,28.6,0,0,0,0,1,0,0,1
A446,1,54.70684932,33.18630137,2,53.2,18.68219178,0,1,1,1,0
A447,1,53.45479452,25.01643836,0,0,0,0,1,0,0,1
A448,1,60.12328767,31.01917808,0,0,0,0,1,0,0,0
A449,1,55.36986301,33.18630137,2,39.6109589,13.50958904,0,0,0,1,0
A450,0,55.36986301,32.10410959,2,56.20273973,32.52328767,0,1,0,1,0
A451,0,60.12328767,33.35616438,0,0,0,0,1,0,0,0
A452,1,60.12328767,29.76712329,1,47.11506849,23.09863014,0,1,0,0,0
A453,0,56.03835616,27.93424658,0,0,0,0,1,0,0,0
A454,0,47.03287671,16.84931507,1,51.03561644,17.43013699,0,0,0,0,1
A455,0,60.12328767,32.77260274,0,0,0,0,1,0,1,0
A456,0,52.11780822,32.69041096,1,57.70684932,25.76712329,0,1,0,0,0
A457,0,60.1260274,20.09863014,2,58.29315068,25.85205479,0,0,0,0,0
A458,0,58.20547945,14.09041096,2,50.03287671,19.76164384,0,1,0,0,0
A459,0,57.03561644,32.52328767,2,36.2739726,8.84109589,0,0,0,1,0
A460,0,48.44657534,24.68219178,1,42.5260274,18.50958904,0,1,0,1,1
A461,0,46.19726027,22.26575342,0,0,0,0,0,0,0,0
A462,1,54.95068493,32.52328767,0,0,0,0,1,0,0,0
A463,1,56.20273973,32.52328767,0,0,0,0,1,0,0,0
A464,0,42.94520548,16.43013699,1,51.03561644,17.43013699,0,0,0,0,1
A465,0,41.44109589,14.75890411,1,36.02465753,9.504109589,0,0,0,0,1
A466,0,39.35890411,13.75616438,1,38.10684932,7.920547945,0,1,0,0,1
A467,0,60.12328767,31.60273973,1,50.03561644,24.09863014,0,1,0,1,0
A468,0,39.02739726,15.2630137,1,56.12328767,30.77534247,0,0,0,0,0
A469,0,55.53972603,32.27123288,1,47.86849315,25.68493151,0,1,0,1,0
A470,0,60.1260274,26.01643836,0,0,0,0,1,0,0,0
A471,0,54.62191781,32.18630137,1,49.28219178,20.17808219,0,1,0,1,0
A472,1,58.37260274,32.10410959,1,47.70136986,21.68219178,0,1,0,1,0
A473,0,57.28767123,32.18630137,2,44.19452055,18.2630137,0,1,0,1,0
A474,0,37.10410959,14.25753425,2,52.87123288,20.43013699,0,1,0,0,1
A475,0,58.70958904,37.02465753,0,0,0,0,1,0,1,0
A476,0,50.61917808,21.92876712,0,0,0,0,1,0,1,0
A477,0,43.02739726,14.00821918,1,38.52328767,1.917808219,0,0,0,0,0
A478,0,54.8739726,31.85753425,1,53.95068493,25.6,0,0,0,1,0
A479,1,52.70136986,22.26849315,0,0,0,1,1,0,1,1
A480,0,40.6109589,14.17808219,0,0,0,0,1,0,0,1
A481,0,54.27945205,29.10136986,1,57.95342466,34.51780822,0,1,0,0,1
A482,0,53.78630137,31.77260274,1,52.45205479,31.18630137,0,1,0,1,0
A483,0,47.27945205,21.01369863,1,39.60821918,15.59178082,0,1,0,0,1
A484,0,54.12054795,31.77260274,1,54.45479452,21.76438356,0,1,0,1,0
A485,0,56.03835616,29.85753425,1,51.70410959,23.76986301,0,1,0,1,0
A487,0,51.03287671,29.43835616,0,0,0,0,1,0,1,1
A488,0,52.94794521,31.69041096,1,49.70136986,26.76986301,0,1,0,1,0
A489,0,60.12328767,25.35068493,2,45.19726027,19.76164384,0,1,0,0,0
A490,0,45.94520548,17.50684932,1,48.78082192,23.84931507,0,1,0,0,1
A491,1,56.78630137,24.26849315,0,0,0,0,1,0,1,0
A492,1,39.19178082,13.00821918,1,44.77808219,17.84109589,0,0,0,0,0
A493,1,56.36986301,31.43835616,0,0,0,0,1,0,1,0
A494,1,43.36438356,17.92876712,0,0,0,0,1,0,0,1
A495,0,54.28767123,31.43835616,1,37.60821918,11.59178082,0,1,0,1,0
A496,0,56.70684932,31.35342466,0,0,0,0,1,0,1,0
A497,1,52.5369863,31.35342466,1,48.94520548,26.76986301,0,1,0,1,0
A498,0,53.61917808,31.35342466,1,47.19726027,25.68493151,0,0,0,1,0
A499,1,44.69315068,19.76164384,0,0,0,0,1,0,1,1
A500,0,52.45205479,31.18630137,1,34.60821918,10.59178082,0,1,1,1,0
A501,0,43.44931507,16.17808219,0,0,0,0,1,0,0,1
A502,0,44.44109589,18.59452055,1,50.78356164,23.84657534,0,1,0,0,1
A503,0,43.69589041,17.26027397,1,49.86849315,24.9369863,0,1,0,0,0
A504,0,36.02465753,12.17808219,1,43.03013699,18.09589041,0,0,0,0,1
A505,0,59.95616438,22.17808219,0,0,0,0,1,0,0,0
A506,0,43.44383562,13.25479452,0,0,0,0,1,0,0,1
A507,0,39.60821918,13.0109589,0,0,0,0,1,0,0,1
A508,0,53.2,30.52328767,1,46.70136986,25.68493151,0,0,0,1,0
A509,0,51.2,1.835616438,1,50.70410959,28.76986301,1,1,0,1,0
A510,0,56.03835616,26.76712329,0,0,0,0,1,0,1,0
A511,0,55.03561644,30.35342466,2,43.53150685,18.68219178,0,1,0,1,0
A512,0,51.36986301,29.76986301,2,51.61643836,26.51506849,0,1,0,0,0
A513,0,53.70136986,12.26027397,1,43.35890411,18.42465753,0,0,0,0,0
A514,0,38.02465753,11.92328767,1,38.60547945,2,0,1,0,0,0
A515,0,51.61917808,30.01917808,1,48.03013699,25.26575342,0,0,0,1,0
A516,0,50.87123288,15.0109589,1,38.44383562,10.67671233,0,1,0,0,0
A517,1,37.94246575,10.75616438,2,48.61917808,20.93150685,0,1,0,0,1
A518,0,37.94246575,12.9260274,1,50.7890411,28.43835616,0,0,0,0,1
A519,0,40.10958904,16.42465753,1,46.8630137,19.92876712,0,1,0,1,0
A520,0,46.86575342,12.00821918,1,33.43835616,7.334246575,0,0,0,0,1
A521,1,53.36712329,29.76986301,2,42.19452055,11.09041096,0,1,0,1,0
A522,0,47.11506849,20.51506849,0,0,0,0,1,0,1,0
A523,0,53.78630137,29.68767123,1,47.70136986,21.68219178,0,1,0,1,0
A524,0,45.70136986,13.59452055,0,0,0,0,1,0,0,1
A525,0,55.36986301,29.60273973,1,51.03287671,28.43561644,0,1,0,1,0
A526,0,54.62191781,29.43561644,0,0,0,0,1,0,1,0
A527,0,47.95068493,11.09041096,0,0,0,0,1,0,0,1
A528,0,60.1260274,29.01917808,0,0,0,0,1,0,0,0
A529,0,37.93972603,9.835616438,0,0,0,0,0,0,0,0
A530,0,51.03287671,29.18356164,2,41.69589041,16.26027397,0,1,0,1,0
A531,0,54.20273973,29.43561644,1,47.70136986,21.68219178,0,1,0,1,0
A532,1,49.86849315,27.43287671,1,36.18630137,7.838356164,0,0,0,1,1
A533,0,39.94520548,14.26027397,1,55.95616438,21.42739726,0,1,0,1,1
A534,0,50.70410959,28.76986301,1,47.86849315,25.68493151,0,1,0,1,0
A535,0,30.68219178,10.17260274,0,0,0,0,0,0,0,1
A536,0,53.95068493,28.68767123,2,55.8739726,22.76712329,0,1,0,1,0
A537,0,55.29041096,28.27123288,1,59.1260274,36.35890411,0,0,0,1,0
A538,0,55.03561644,28.60273973,0,0,0,0,1,0,1,0
A539,0,45.94794521,22.18356164,1,44.36712329,18.43013699,0,1,0,1,1
A540,0,49.61643836,28.43561644,1,50.36712329,27.68767123,0,1,1,0,0
A541,0,50.11780822,28.43561644,2,35.02191781,8.421917808,0,1,0,1,0
A542,0,49.11506849,28.43561644,1,50.70410959,28.76986301,0,1,0,1,0
A543,0,51.03287671,28.43561644,1,44.86575342,24.76712329,0,1,1,1,0
A544,0,50.11780822,28.43561644,1,50.36712329,27.68767123,0,1,0,1,0
A545,0,49.28219178,28.43561644,1,50.36712329,27.68767123,0,1,0,1,0
A546,0,49.44931507,28.43561644,2,36.2739726,8.84109589,0,1,1,1,0
A547,0,48.78356164,28.43561644,1,49.28219178,28.43561644,0,1,0,0,0
A548,0,57.20273973,28.43561644,2,36.2739726,8.84109589,0,1,0,1,0
A549,0,51.45205479,28.43561644,2,36.2739726,8.84109589,0,1,0,1,0
A550,0,49.61643836,28.43561644,1,50.36712329,27.68767123,0,1,0,1,0
A551,0,54.28767123,28.35068493,1,50.70410959,24.76712329,0,1,0,1,0
A552,0,54.7890411,28.35068493,2,47.86849315,24.01369863,0,1,0,1,0
A553,1,42.35890411,10.67123288,0,0,0,0,1,0,0,1
A554,1,51.70410959,28.26849315,1,47.86849315,22.34794521,0,0,0,0,0
A555,0,49.19726027,28.26849315,1,46.70136986,25.68493151,0,0,0,1,0
A556,0,38.86027397,10.84109589,1,39.60821918,14.43013699,0,1,0,0,1
A557,0,53.78630137,28.26849315,1,44.61369863,17.42739726,0,1,0,1,0
A558,0,34.60547945,10.42191781,1,58.95890411,32.18630137,0,1,0,0,0
A559,0,56.95068493,28.18356164,1,47.70136986,21.68219178,0,1,0,0,0
A560,1,60.12328767,32.1890411,2,38.52328767,12.25205479,0,1,0,1,0
A561,0,54.11780822,8.597260274,0,0,0,0,0,0,0,0
A562,0,34.1890411,10.25753425,1,42.44109589,17.2630137,0,0,0,0,0
A563,1,39.94246575,17.68219178,1,42.11232877,13.67945205,0,1,0,1,1
A564,0,37.02465753,10.08767123,1,38.60547945,2,0,0,0,0,0
A565,0,33.35890411,11.00821918,2,35.6109589,10.75616438,0,0,0,0,1
A566,0,42.35890411,11.5890411,1,47.19452055,19.09041096,0,1,0,1,1
A567,0,49.52876712,25.17808219,2,47.03013699,22.92876712,0,1,0,1,1
A568,1,52.87123288,28.01643836,0,0,0,0,1,0,1,0
A569,0,53.5369863,27.93150685,1,50.70410959,28.76986301,0,1,0,1,0
A570,1,45.61369863,14.42191781,1,50.11780822,25.18630137,0,1,0,0,0
A571,0,54.12054795,27.85479452,1,47.70136986,21.68219178,0,1,0,1,0
A572,0,35.52054795,10.00821918,0,0,0,0,1,0,0,1
A573,1,39.86575342,10.84657534,0,0,0,0,1,0,0,1
A574,0,40.02739726,11.17534247,0,0,0,0,1,0,0,1
A575,0,35.69589041,15.59726027,0,0,0,0,1,0,1,1
A576,0,40.44657534,10.50958904,1,39.69041096,10.92328767,0,1,0,0,1
A577,0,50.11780822,27.68767123,0,0,0,0,1,0,1,0
A578,1,39.02739726,16.34794521,1,36.36164384,10.34246575,0,1,0,1,1
A579,0,50.36712329,27.68767123,0,0,0,0,1,0,1,0
A580,0,49.03013699,27.68767123,0,0,0,0,1,0,1,0
A581,0,49.03013699,27.68767123,1,50.36712329,27.01643836,0,1,1,1,0
A582,0,42.8630137,14.17808219,1,41.03013699,12.42739726,0,1,0,1,1
A583,0,53.87123288,27.52054795,2,48.44931507,27.52054795,0,1,1,1,0
A584,0,31.69315068,10.34246575,1,56.12328767,30.77534247,0,0,0,0,0
A585,0,51.61643836,26.93424658,1,51.28767123,23.26849315,0,0,0,1,0
A586,0,42.78082192,21.34794521,2,38.10684932,12.17534247,0,0,0,1,1
A587,0,40.52328767,14.6739726,1,50.61643836,26.85205479,0,1,0,1,1
A588,0,31.18356164,9.589041096,1,35.85753425,12.17260274,0,1,0,0,1
A589,0,52.70410959,27.26849315,1,50.36712329,27.68767123,0,1,1,1,0
A590,0,48.28219178,27.26849315,1,50.36712329,27.68767123,0,1,1,1,0
A591,0,50.11780822,27.26849315,2,35.02191781,8.421917808,0,1,0,1,0
A592,0,48.44931507,27.26849315,1,44.86575342,24.76712329,0,1,0,1,0
A593,0,48.28219178,27.26849315,2,36.2739726,8.84109589,0,1,1,1,0
A594,0,51.5369863,27.26849315,1,47.86849315,22.34794521,0,1,1,1,0
A595,0,50.03287671,27.26849315,2,36.2739726,8.84109589,0,1,0,1,0
A596,0,51.94794521,27.26849315,2,36.2739726,8.84109589,0,1,0,1,0
A597,0,50.87123288,27.26849315,2,36.2739726,8.84109589,0,1,1,1,0
A598,0,52.87123288,27.26849315,1,47.70136986,21.68219178,0,1,0,1,0
A599,0,38.44657534,15.2630137,0,0,0,0,1,0,0,1
A600,0,39.10958904,7.709589041,0,0,0,0,0,0,0,0
A601,0,46.03013699,7.709589041,0,0,0,0,0,0,0,0
A602,0,48.78356164,27.18356164,2,38.35890411,8.84109589,0,0,0,1,0
A603,1,48.19726027,27.18356164,1,49.28219178,20.17808219,0,1,0,0,0
A604,0,44.44657534,17.34246575,1,47.86575342,15.9260274,0,1,0,1,1
A605,0,49.45205479,23.01643836,1,50.45479452,28.01917808,0,0,0,1,1
A606,0,37.19178082,7.616438356,0,0,0,0,0,0,0,0
A607,0,47.44383562,7.6,0,0,0,0,0,0,0,0
A608,0,32.76986301,7.58630137,0,0,0,0,0,0,0,0
A609,0,45.86027397,7.58630137,0,0,0,0,0,0,0,0
A610,1,34.61369863,10.17808219,1,46.36986301,22.60547945,0,1,0,0,1
A611,0,53.03287671,27.10136986,1,50.70410959,24.76712329,0,1,0,1,0
A612,0,32.19178082,9.090410959,1,35.86027397,13.84657534,0,1,0,0,1
A613,1,53.70410959,27.10136986,2,40.02465753,13.50958904,0,1,0,1,0
A614,1,52.28493151,27.10136986,1,47.70136986,21.68219178,0,1,0,1,0
A615,1,45.03013699,19.76438356,0,0,0,1,1,0,1,1
A616,1,33.52054795,10.5890411,1,49.11780822,22.93150685,0,0,0,0,1
A617,1,41.10958904,8.17260274,0,0,0,0,1,0,0,0
A618,0,31.26849315,9.421917808,1,33.10136986,9.421917808,0,0,0,0,1
A619,0,50.94794521,27.26849315,1,56.70684932,31.35342466,0,1,1,1,0
A620,0,51.03287671,27.26849315,2,35.02191781,8.421917808,0,1,0,1,0
A621,0,50.78630137,27.26849315,1,49.28219178,28.43561644,0,1,0,1,0
A622,0,51.78630137,27.26849315,1,50.45205479,26.35068493,0,0,0,1,0
A623,0,49.44931507,27.26849315,1,49.28219178,28.43561644,0,1,1,1,0
A624,0,49.78356164,27.26849315,2,35.02191781,8.421917808,0,1,0,1,0
A625,0,50.78630137,27.26849315,1,50.45205479,26.35068493,0,0,0,1,0
A626,0,57.12328767,14.92876712,1,35.10958904,12.9260274,0,1,0,1,0
A627,0,38.85753425,9.005479452,1,42.2739726,17.09589041,0,0,0,0,1
A628,1,45.52876712,17.76164384,0,0,0,0,1,0,1,0
A629,0,51.28493151,27.01643836,1,53.95068493,25.93150685,0,1,0,1,0
A630,0,43.6109589,12.25479452,1,43.6109589,10.58630137,0,1,0,1,0
A631,0,39.10958904,12.5890411,0,0,0,0,1,0,0,1
A632,0,54.53972603,27.01643836,1,50.70410959,24.76712329,0,1,1,1,0
A633,0,49.28219178,27.01643836,1,46.36438356,25.68493151,0,1,0,1,0
A634,0,29.77260274,7.005479452,0,0,0,0,0,0,0,0
A635,0,56.95068493,27.01643836,1,48.94520548,26.60273973,0,0,0,1,0
A636,0,39.94246575,7.501369863,0,0,0,0,0,0,0,0
A637,0,44.70136986,14.09589041,0,0,0,0,0,0,0,0
A638,0,40.02739726,7.501369863,0,0,0,0,0,0,0,0
A639,0,28.35342466,9.504109589,2,46.52876712,14.0109589,0,0,0,0,1
A640,0,51.28767123,11.00821918,1,38.53150685,11.00821918,0,1,0,0,1
A641,0,34.69041096,9.169863014,1,54.03835616,28.43561644,0,1,0,0,1
A642,0,33.10684932,11.5890411,1,49.86575342,11.17534247,0,0,0,0,1
A643,1,51.5369863,26.93150685,1,56.95068493,28.18356164,0,1,0,1,0
A644,1,50.28493151,21.42739726,1,48.28219178,22.76438356,0,1,0,1,0
A645,1,50.45205479,26.93150685,2,48.11506849,26.18356164,0,1,0,0,0
A646,0,43.44931507,10.92328767,1,51.28767123,11.00821918,0,0,0,0,1
A647,1,51.61643836,26.51506849,1,59.1260274,36.35890411,0,1,0,0,0
A648,0,60.1260274,25.18082192,0,0,0,0,0,0,1,0
A649,1,49.70136986,26.93150685,2,36.10684932,12.67671233,0,1,0,1,0
A650,0,57.03561644,26.93150685,1,53.95068493,25.6,0,1,0,1,0
A651,0,33.02465753,9.008219178,1,32.60547945,9.421917808,0,1,0,0,1
A652,0,51.78630137,26.93150685,1,48.94520548,26.60273973,0,0,0,1,0
A653,0,35.19178082,7.389041096,0,0,0,0,0,0,0,0
A654,0,43.27945205,7.389041096,0,0,0,0,0,0,0,0
A655,0,48.53424658,26.52054795,0,0,0,0,1,0,0,1
A656,0,35.10958904,7.843835616,1,59.79452055,32.35616438,0,1,0,0,1
A657,0,48.70136986,26.85479452,2,41.69589041,16.26027397,0,1,0,1,0
A658,0,52.28493151,26.76986301,1,50.70410959,24.76712329,0,1,1,1,0
A659,0,44.19726027,18.2630137,0,0,0,0,1,1,1,1
A660,0,47.61369863,25.26849315,2,41.03013699,2.498630137,0,1,0,1,1
A661,0,55.45479452,26.76986301,1,46.86849315,25.76712329,0,1,0,1,0
A662,0,49.11506849,26.76986301,1,50.36712329,27.01643836,0,1,0,0,0
A663,0,48.36438356,26.76986301,2,40.19178082,14.84657534,0,0,0,0,0
A664,0,39.86027397,15.84383562,1,37.69041096,15.50684932,0,1,0,0,0
A665,0,39.77534247,17.43287671,0,0,0,0,1,0,0,1
A666,0,49.70136986,26.76986301,0,0,0,0,1,0,1,0
A667,0,45.86575342,17.43287671,1,40.78082192,17.76438356,0,1,0,1,0
A668,0,33.43561644,11.00821918,1,47.53150685,23.76712329,0,1,0,0,1
A669,0,39.69315068,7.339726027,0,0,0,0,1,0,0,0
A670,0,36.2739726,7.254794521,0,0,0,0,0,0,0,0
A671,1,51.36438356,26.01643836,0,0,0,0,1,0,0,1
A672,0,37.77260274,8.339726027,1,55.12054795,5.254794521,0,1,0,0,1
A673,1,43.8630137,16.84657534,1,57.62191781,33.60547945,0,0,0,1,1
A674,0,43.19726027,9.679452055,1,44.61643836,9.342465753,0,0,0,0,1
A675,1,48.69863014,10.34246575,1,49.11780822,22.93150685,0,0,0,0,1
A676,1,50.36712329,26.76986301,2,55.45479452,14.34246575,0,1,0,0,0
A677,1,52.94794521,26.68767123,1,52.28493151,26.76986301,0,0,0,0,0
A678,0,29.6,7.17260274,0,0,0,0,0,0,0,0
A679,0,41.19452055,7.17260274,0,0,0,0,0,0,0,0
A680,0,33.51780822,7.17260274,0,0,0,0,0,0,0,0
A681,0,48.36438356,26.68767123,2,42.53150685,4,0,1,1,1,0
A682,1,57.7890411,26.68767123,2,38.35890411,8.84109589,0,1,0,1,0
A683,1,53.11780822,26.68767123,2,36.1890411,10.92054795,0,1,1,1,0
A684,0,52.95616438,17.01369863,1,43.69589041,22.10136986,0,1,0,1,1
A685,0,47.11506849,26.60273973,2,36.2739726,8.84109589,0,0,0,1,0
A686,0,48.19726027,26.60273973,1,46.36438356,25.68493151,0,0,0,1,0
A687,0,60.1260274,21.43561644,1,54.37534247,31.60821918,0,1,0,0,0
A688,0,40.94246575,10.59452055,1,51.7890411,29.43835616,0,0,0,0,1
A689,0,39.10958904,7.087671233,0,0,0,0,0,0,0,0
A690,0,50.5369863,26.60273973,2,58.37260274,32.10410959,0,1,0,1,0
A691,0,48.94520548,26.60273973,1,44.61369863,17.42739726,0,1,0,1,0
A692,1,51.45205479,26.60273973,2,51.5369863,26.93150685,0,0,0,0,0
A693,0,39.27945205,9.594520548,1,50.7890411,28.43835616,0,0,0,0,0
A694,1,47.61643836,26.35068493,2,51.5369863,26.93150685,1,1,1,1,0
A695,0,33.51780822,7.063013699,0,0,0,0,0,0,0,0
A696,0,47.11780822,23.10136986,1,51.78356164,21.50958904,0,1,0,1,1
A697,0,27.60821918,7.594520548,1,41.69863014,18.2630137,0,0,0,0,1
A698,0,51.87123288,26.52054795,1,52.70410959,23.01369863,0,0,0,1,0
A699,0,35.43561644,7.005479452,0,0,0,0,0,0,0,0
A700,0,34.02191781,7.005479452,0,0,0,0,0,0,0,0
A701,0,37.52054795,7.005479452,0,0,0,0,0,0,0,0
A702,0,31.35616438,7.005479452,0,0,0,0,0,0,0,0
A703,0,39.44383562,16.09589041,1,38.10958904,15.9260274,0,1,0,1,0
A704,1,47.94520548,26.52054795,1,50.36712329,27.01643836,0,1,1,1,0
A705,0,49.53424658,26.52054795,1,48.94520548,26.60273973,0,0,0,0,0
A706,1,47.19726027,26.10136986,2,52.45205479,23.09863014,0,0,0,1,0
A707,0,56.62191781,26.43561644,1,53.95068493,25.93150685,0,1,0,0,0
A708,1,31.60273973,6.920547945,0,0,0,0,1,0,0,0
A709,0,35.93972603,6.882191781,0,0,0,0,0,0,0,0
A710,0,32.60273973,6.882191781,0,0,0,0,0,0,0,0
A711,0,42.69315068,6.882191781,0,0,0,0,0,0,0,0
A712,0,37.85479452,6.882191781,0,0,0,0,0,0,0,0
A713,0,38.02739726,8.589041096,1,45.53150685,21.76712329,0,1,0,0,1
A714,0,54.28767123,26.35068493,0,0,0,0,1,0,0,0
A715,0,36.19178082,8.17260274,0,0,0,0,1,0,0,1
A716,0,35.19178082,9.175342466,1,43.8630137,15.75890411,0,1,0,0,1
A717,0,46.61643836,11.34246575,1,47.5369863,11.59452055,0,1,0,0,0
A718,0,51.03561644,10.00821918,2,58.62191781,33.94246575,0,0,0,0,1
A719,0,32.10684932,6.298630137,0,0,0,0,0,0,0,0
A720,0,40.77534247,10.92328767,0,0,0,0,1,0,0,1
A721,1,46.70136986,26.26849315,2,37.93972603,15.00821918,0,1,0,1,0
A722,0,50.36712329,26.35068493,0,0,0,0,1,0,1,0
A723,1,48.69863014,7.58630137,0,0,0,0,0,0,0,1
